date,bdi_index,fuel in usd,congestion_score,freight_rate_usd_per_t,bdi_lag_1,bdi_lag_7,bdi_roll_mean_7,bdi_roll_std_7,month,dayofweek
03-11-2016,1211.91,385.53,0.31,29.97,1248.86,1173.54,1216.2957,18.8461,11,3
04-11-2016,1241.0,383.67,0.37,30.44,1211.91,1184.66,1224.3443,14.6462,11,4
05-11-2016,1228.12,382.39,0.34,30.19,1241.0,1218.12,1225.7729,14.424,11,5
06-11-2016,1231.23,382.6,0.34,30.23,1228.12,1220.23,1227.3443,14.3183,11,6
07-11-2016,1263.81,387.34,0.37,30.75,1231.23,1211.33,1234.8414,17.8415,11,0
08-11-2016,1260.74,389.85,0.38,30.78,1263.81,1218.96,1240.81,18.6148,11,1
09-11-2016,1263.23,384.46,0.35,30.64,1260.74,1248.86,1242.8629,20.361,11,2
10-11-2016,1276.77,388.22,0.33,30.79,1263.23,1211.91,1252.1286,18.6103,11,3
11-11-2016,1250.12,380.72,0.3,30.29,1276.77,1241.0,1253.4314,18.011,11,4
12-11-2016,1266.93,385.76,0.33,30.64,1250.12,1228.12,1258.9757,14.5644,11,5
13-11-2016,1246.2,387.87,0.33,30.44,1266.93,1231.23,1261.1143,10.2804,11,6
14-11-2016,1261.87,385.53,0.35,30.64,1246.2,1263.81,1260.8371,10.2216,11,0
15-11-2016,1252.67,385.85,0.34,30.52,1261.87,1260.74,1259.6843,10.6792,11,1
16-11-2016,1258.57,387.09,0.37,30.69,1252.67,1263.23,1259.0186,10.566,11,2
17-11-2016,1270.31,390.49,0.33,30.75,1258.57,1276.77,1258.0957,8.9094,11,3
18-11-2016,1238.49,389.42,0.35,30.44,1270.31,1250.12,1256.4343,11.385,11,4
19-11-2016,1303.99,383.45,0.39,31.21,1238.49,1266.93,1261.7286,21.342,11,5
20-11-2016,1232.92,384.27,0.36,30.33,1303.99,1246.2,1259.8314,23.4396,11,6
21-11-2016,1226.62,389.51,0.35,30.31,1232.92,1261.87,1254.7957,26.5136,11,0
22-11-2016,1277.88,393.37,0.33,30.87,1226.62,1252.67,1258.3971,27.855,11,1
23-11-2016,1266.75,383.86,0.33,30.62,1277.88,1258.57,1259.5657,28.0345,11,2
24-11-2016,1259.55,391.5,0.32,30.61,1266.75,1270.31,1258.0286,27.6394,11,3
25-11-2016,1255.67,392.02,0.33,30.61,1259.55,1238.49,1260.4829,26.3478,11,4
26-11-2016,1236.91,398.68,0.37,30.61,1255.67,1303.99,1250.9,19.0842,11,5
27-11-2016,1212.36,393.74,0.34,30.18,1236.91,1232.92,1247.9629,23.4055,11,6
28-11-2016,1228.54,396.84,0.3,30.28,1212.36,1226.62,1248.2371,23.1232,11,0
29-11-2016,1206.16,396.76,0.39,30.3,1228.54,1277.88,1237.9914,23.6822,11,1
30-11-2016,1236.13,390.25,0.35,30.42,1206.16,1266.75,1233.6171,20.0314,11,2
01-12-2016,1204.98,400.19,0.3,30.07,1236.13,1259.55,1225.8214,18.8401,12,3
02-12-2016,1183.35,399.17,0.32,29.87,1204.98,1255.67,1215.49,19.5594,12,4
03-12-2016,1186.97,400.85,0.34,29.99,1183.35,1236.91,1208.3557,19.5521,12,5
04-12-2016,1195.05,412.56,0.38,30.37,1186.97,1212.36,1205.8829,20.0495,12,6
05-12-2016,1166.36,394.09,0.3,29.55,1195.05,1228.54,1197.0,22.0162,12,0
06-12-2016,1152.81,407.09,0.36,29.76,1166.36,1206.16,1189.3786,26.9893,12,1
07-12-2016,1166.8,401.41,0.37,29.86,1152.81,1236.13,1179.4743,18.2937,12,2
08-12-2016,1158.15,404.06,0.31,29.63,1166.8,1204.98,1172.7843,15.8053,12,3
09-12-2016,1133.81,403.79,0.32,29.38,1158.15,1183.35,1165.7071,20.6382,12,4
10-12-2016,1125.63,403.37,0.29,29.19,1133.81,1186.97,1156.9443,22.9933,12,5
11-12-2016,1130.84,403.7,0.31,29.31,1125.63,1195.05,1147.7714,17.3808,12,6
12-12-2016,1087.79,407.43,0.32,28.92,1130.84,1166.36,1136.5471,26.4036,12,0
13-12-2016,1079.51,402.22,0.34,28.81,1087.79,1152.81,1126.0757,32.6703,12,1
14-12-2016,1083.98,410.42,0.35,29.0,1079.51,1166.8,1114.2443,30.3804,12,2
15-12-2016,1084.57,407.41,0.29,28.79,1083.98,1158.15,1103.7329,24.8905,12,3
16-12-2016,1085.36,405.87,0.25,28.66,1084.57,1133.81,1096.8114,21.6595,12,4
17-12-2016,1098.3,408.88,0.31,29.02,1085.36,1125.63,1092.9071,17.7004,12,5
18-12-2016,1076.86,415.28,0.31,28.87,1098.3,1130.84,1085.1957,6.8576,12,6
19-12-2016,1048.13,410.16,0.31,28.48,1076.86,1087.79,1079.53,15.4088,12,0
20-12-2016,1041.56,413.87,0.29,28.4,1048.13,1079.51,1074.1086,21.0577,12,1
21-12-2016,1014.14,411.02,0.3,28.08,1041.56,1083.98,1064.1314,30.1733,12,2
22-12-2016,1023.44,416.69,0.34,28.39,1014.14,1084.57,1055.3986,32.0592,12,3
23-12-2016,1009.67,417.17,0.31,28.15,1023.44,1085.36,1044.5857,33.0196,12,4
24-12-2016,1012.13,421.75,0.28,28.15,1009.67,1098.3,1032.2757,24.6616,12,5
25-12-2016,982.99,415.71,0.28,27.74,1012.13,1076.86,1018.8657,21.7243,12,6
26-12-2016,998.89,419.2,0.28,27.97,982.99,1048.13,1011.8314,18.3845,12,0
27-12-2016,1008.77,417.95,0.34,28.24,998.89,1041.56,1007.1471,12.9095,12,1
28-12-2016,972.12,422.59,0.28,27.71,1008.77,1014.14,1001.1443,17.915,12,2
29-12-2016,973.66,416.45,0.28,27.64,972.12,1023.44,994.0329,17.4641,12,3
30-12-2016,971.58,421.94,0.27,27.67,973.66,1009.67,988.5914,17.7121,12,4
31-12-2016,946.12,419.35,0.31,27.47,971.58,1012.13,979.1614,20.4516,12,5
01-01-2017,950.24,420.32,0.34,27.62,946.12,982.99,974.4829,23.0151,1,6
02-01-2017,939.86,421.38,0.29,27.37,950.24,998.89,966.05,23.3931,1,0
03-01-2017,934.32,422.44,0.28,27.29,939.86,1008.77,955.4143,16.7002,1,1
04-01-2017,912.66,421.71,0.27,27.01,934.32,972.12,946.92,21.2805,1,2
05-01-2017,918.66,423.34,0.2,26.89,912.66,973.66,939.0629,19.8688,1,3
06-01-2017,918.99,428.45,0.29,27.23,918.66,971.58,931.55,14.8272,1,4
07-01-2017,926.87,426.94,0.27,27.24,918.99,946.12,928.8,13.39,1,5
08-01-2017,911.08,427.03,0.28,27.09,926.87,950.24,923.2057,10.8858,1,6
09-01-2017,922.28,423.01,0.24,27.04,911.08,939.86,920.6943,8.0658,1,0
10-01-2017,867.89,422.0,0.25,26.45,922.28,934.32,911.2043,19.8434,1,1
11-01-2017,885.86,428.74,0.25,26.75,867.89,912.66,907.3757,21.9855,1,2
12-01-2017,867.1,428.94,0.29,26.66,885.86,918.66,900.01,25.8688,1,3
13-01-2017,890.05,431.43,0.25,26.83,867.1,918.99,895.8757,24.612,1,4
14-01-2017,836.0,424.79,0.32,26.34,890.05,926.87,882.8943,29.0956,1,5
15-01-2017,827.69,426.51,0.27,26.12,836.0,911.08,870.9814,32.5038,1,6
16-01-2017,823.48,422.12,0.21,25.83,827.69,922.28,856.8671,27.5963,1,0
17-01-2017,793.05,426.83,0.25,25.68,823.48,867.89,846.1757,35.8709,1,1
18-01-2017,809.01,432.02,0.23,25.87,793.05,885.86,835.1971,33.3743,1,2
19-01-2017,797.93,427.43,0.18,25.53,809.01,867.1,825.3157,32.5848,1,3
20-01-2017,803.48,431.65,0.29,25.98,797.93,890.05,812.9486,16.2597,1,4
21-01-2017,798.62,429.22,0.27,25.84,803.48,836.0,807.6086,13.2953,1,5
22-01-2017,812.84,431.41,0.26,26.0,798.62,827.69,805.4871,10.4339,1,6
23-01-2017,792.3,426.76,0.25,25.67,812.84,823.48,801.0329,7.7939,1,0
24-01-2017,763.79,431.42,0.2,25.27,792.3,793.05,796.8529,16.1527,1,1
25-01-2017,752.44,421.21,0.22,25.05,763.79,809.01,788.7714,22.1096,1,2
26-01-2017,764.71,431.31,0.26,25.45,752.44,797.93,784.0257,23.3468,1,3
27-01-2017,733.53,426.72,0.2,24.86,764.71,803.48,774.0329,28.1152,1,4
28-01-2017,769.55,436.95,0.16,25.29,733.53,798.62,769.88,25.941,1,5
29-01-2017,754.52,435.88,0.23,25.32,769.55,812.84,761.5486,17.9912,1,6
30-01-2017,726.73,435.22,0.23,24.99,754.52,792.3,752.1814,16.3022,1,0
31-01-2017,704.84,439.29,0.23,24.81,726.73,763.79,743.76,23.1106,1,1
01-02-2017,739.49,431.12,0.25,25.14,704.84,752.44,741.91,22.8164,2,2
02-02-2017,715.35,440.91,0.25,25.01,739.49,764.71,734.8586,22.2151,2,3
03-02-2017,727.94,438.5,0.23,25.06,715.35,733.53,734.06,22.3707,2,4
04-02-2017,687.33,434.84,0.26,24.64,727.94,769.55,722.3143,22.2153,2,5
05-02-2017,695.97,440.05,0.18,24.57,687.33,754.52,713.95,18.8335,2,6
06-02-2017,699.9,432.64,0.24,24.69,695.97,726.73,710.1171,18.5267,2,0
07-02-2017,697.08,434.05,0.24,24.68,699.9,704.84,709.0086,19.1178,2,1
08-02-2017,687.92,435.23,0.18,24.41,697.08,739.49,701.6414,14.8809,2,2
09-02-2017,698.74,435.93,0.18,24.54,687.92,715.35,699.2686,13.5997,2,3
10-02-2017,675.64,434.52,0.2,24.32,698.74,727.94,691.7971,8.7104,2,4
11-02-2017,685.45,442.95,0.2,24.55,675.64,687.33,691.5286,8.898,2,5
12-02-2017,687.48,438.19,0.24,24.63,685.45,695.97,690.3157,8.7694,2,6
13-02-2017,691.6,440.79,0.2,24.59,687.48,699.9,689.13,7.7606,2,0
14-02-2017,693.77,437.99,0.19,24.55,691.6,697.08,688.6571,7.2816,2,1
15-02-2017,672.16,434.05,0.2,24.28,693.77,687.92,686.4057,9.6112,2,2
16-02-2017,670.08,441.91,0.25,24.52,672.16,698.74,682.3114,9.5857,2,3
17-02-2017,710.05,434.71,0.22,24.77,670.08,675.64,687.2271,13.5836,2,4
18-02-2017,705.09,441.74,0.22,24.81,710.05,685.45,690.0329,15.0991,2,5
19-02-2017,699.88,437.68,0.22,24.7,705.09,687.48,691.8043,15.4725,2,6
20-02-2017,739.69,450.12,0.26,25.44,699.88,691.6,698.6743,23.8013,2,0
21-02-2017,732.8,446.88,0.2,25.14,739.69,693.77,704.25,26.8387,2,1
22-02-2017,760.2,444.6,0.27,25.62,732.8,672.16,716.8271,29.7636,2,2
23-02-2017,759.77,449.32,0.24,25.59,760.2,670.08,729.64,25.2483,2,3
24-02-2017,803.25,442.4,0.23,25.95,759.77,710.05,742.9543,35.6338,2,4
25-02-2017,816.34,447.97,0.31,26.42,803.25,705.09,758.8471,40.4193,2,5
26-02-2017,805.56,447.35,0.21,25.99,816.34,699.88,773.9443,33.9406,2,6
27-02-2017,842.45,448.2,0.23,26.47,805.56,739.69,788.6243,38.5637,2,0
28-02-2017,857.43,452.43,0.21,26.64,842.45,732.8,806.4286,37.2422,2,1
01-03-2017,889.33,451.12,0.28,27.19,857.43,760.2,824.8757,42.1809,3,2
02-03-2017,873.51,450.15,0.3,27.06,889.33,759.77,841.1243,34.0436,3,3
03-03-2017,921.73,443.78,0.3,27.51,873.51,803.25,858.05,40.8478,3,4
04-03-2017,950.24,446.89,0.29,27.84,921.73,816.34,877.1786,48.6642,3,5
05-03-2017,924.58,450.51,0.26,27.52,950.24,805.56,894.1814,39.3768,3,6
06-03-2017,956.57,451.89,0.25,27.87,924.58,842.45,910.4843,37.9889,3,0
07-03-2017,963.4,448.06,0.22,27.8,956.57,857.43,925.6229,34.254,3,1
08-03-2017,1017.93,461.47,0.33,28.93,963.4,889.33,943.9943,44.4988,3,2
09-03-2017,1059.12,458.81,0.29,29.23,1017.93,873.51,970.51,50.407,3,3
10-03-2017,1097.08,456.05,0.26,29.53,1059.12,921.73,995.56,63.892,3,4
11-03-2017,1091.98,454.67,0.32,29.63,1097.08,950.24,1015.8086,69.3614,3,5
12-03-2017,1145.12,454.17,0.26,30.04,1091.98,924.58,1047.3143,71.0828,3,6
13-03-2017,1105.88,451.98,0.3,29.69,1145.12,956.57,1068.6443,61.0016,3,0
14-03-2017,1119.64,456.23,0.29,29.87,1105.88,963.4,1090.9643,41.5614,3,1
15-03-2017,1174.24,457.36,0.31,30.56,1119.64,1017.93,1113.2943,37.5822,3,2
16-03-2017,1203.3,452.33,0.3,30.78,1174.24,1059.12,1133.8914,42.1723,3,3
17-03-2017,1213.1,458.52,0.26,30.86,1203.3,1097.08,1150.4657,47.7266,3,4
18-03-2017,1185.83,457.13,0.31,30.69,1213.1,1091.98,1163.8729,41.3094,3,5
19-03-2017,1246.47,451.08,0.34,31.37,1185.83,1145.12,1178.3514,50.4017,3,6
20-03-2017,1234.47,455.26,0.31,31.21,1246.47,1105.88,1196.7214,42.3812,3,0
21-03-2017,1294.02,457.21,0.33,31.96,1234.47,1119.64,1221.6329,40.7398,3,1
22-03-2017,1300.24,465.95,0.28,32.0,1294.02,1174.24,1239.6329,44.014,3,2
23-03-2017,1281.36,461.31,0.31,31.82,1300.24,1203.3,1250.7843,43.1548,3,3
24-03-2017,1301.42,454.58,0.3,31.92,1281.36,1213.1,1263.4014,43.2117,3,4
25-03-2017,1296.89,461.45,0.34,32.08,1301.42,1185.83,1279.2671,27.5247,3,5
26-03-2017,1327.41,454.12,0.32,32.26,1296.89,1246.47,1290.83,28.4365,3,6
27-03-2017,1356.83,463.9,0.34,32.79,1327.41,1234.47,1308.31,25.4706,3,0
28-03-2017,1313.24,458.24,0.35,32.25,1356.83,1294.02,1311.0557,24.6977,3,1
29-03-2017,1350.14,459.66,0.34,32.65,1313.24,1300.24,1318.1843,28.0319,3,2
30-03-2017,1324.91,464.86,0.33,32.41,1350.14,1281.36,1324.4057,22.851,3,3
31-03-2017,1317.64,455.19,0.29,32.08,1324.91,1301.42,1326.7229,20.868,3,4
01-04-2017,1332.58,454.7,0.32,32.33,1317.64,1296.89,1331.8214,16.2028,4,5
02-04-2017,1308.14,457.56,0.3,32.03,1332.58,1327.41,1329.0686,18.5449,4,6
03-04-2017,1316.98,463.37,0.31,32.24,1308.14,1356.83,1323.3757,14.213,4,0
04-04-2017,1298.32,453.78,0.31,31.9,1316.98,1313.24,1321.2443,16.8588,4,1
05-04-2017,1369.88,448.73,0.29,32.57,1298.32,1350.14,1324.0643,23.0222,4,2
06-04-2017,1319.56,457.23,0.26,32.04,1369.88,1324.91,1323.3,23.0782,4,3
07-04-2017,1297.31,460.63,0.3,31.96,1319.56,1317.64,1320.3957,25.0998,4,4
08-04-2017,1313.55,462.69,0.32,32.23,1297.31,1332.58,1317.6771,24.5855,4,5
09-04-2017,1300.07,456.26,0.27,31.83,1313.55,1308.14,1316.5243,25.2865,4,6
10-04-2017,1291.29,456.09,0.31,31.85,1300.07,1316.98,1312.8543,27.0145,4,0
11-04-2017,1304.02,461.43,0.37,32.25,1291.29,1298.32,1313.6686,26.5859,4,1
12-04-2017,1300.17,449.96,0.34,31.96,1304.02,1369.88,1303.71,9.7395,4,2
13-04-2017,1263.03,454.94,0.36,31.67,1300.17,1319.56,1295.6343,15.8969,4,3
14-04-2017,1254.22,456.6,0.32,31.48,1263.03,1297.31,1289.4786,22.2237,4,4
15-04-2017,1252.93,457.07,0.34,31.53,1254.22,1313.55,1280.8186,23.075,4,5
16-04-2017,1198.82,453.08,0.29,30.72,1252.93,1300.07,1266.3543,36.7046,4,6
17-04-2017,1207.93,454.55,0.29,30.84,1198.82,1291.29,1254.4457,40.5838,4,0
18-04-2017,1263.0,444.86,0.22,31.11,1207.93,1304.02,1248.5857,34.779,4,1
19-04-2017,1259.48,450.97,0.34,31.51,1263.0,1300.17,1242.7729,27.3212,4,2
20-04-2017,1208.16,454.44,0.35,31.02,1259.48,1263.03,1234.9343,28.391,4,3
21-04-2017,1216.2,448.67,0.29,30.85,1208.16,1254.22,1229.5029,27.7153,4,4
22-04-2017,1200.28,451.85,0.29,30.71,1216.2,1252.93,1221.9814,27.4408,4,5
23-04-2017,1248.85,452.65,0.28,31.24,1200.28,1198.82,1229.1286,26.913,4,6
24-04-2017,1196.41,449.2,0.31,30.69,1248.85,1207.93,1227.4829,28.7171,4,0
25-04-2017,1159.45,450.43,0.33,30.36,1196.41,1263.0,1212.69,33.6235,4,1
26-04-2017,1131.53,445.73,0.24,29.71,1159.45,1259.48,1194.4114,38.3887,4,2
27-04-2017,1107.43,447.82,0.31,29.68,1131.53,1208.16,1180.0214,49.6141,4,3
28-04-2017,1133.52,450.1,0.28,29.91,1107.43,1216.2,1168.21,49.407,4,4
29-04-2017,1103.05,447.84,0.29,29.57,1133.52,1200.28,1154.32,52.4613,4,5
30-04-2017,1078.76,444.53,0.3,29.28,1103.05,1248.85,1130.0214,39.0589,4,6
01-05-2017,1083.13,446.78,0.28,29.3,1078.76,1196.41,1113.8386,29.1883,5,0
02-05-2017,1063.51,447.87,0.28,29.1,1083.13,1159.45,1100.1329,26.6126,5,1
03-05-2017,1105.97,437.38,0.28,29.42,1063.51,1131.53,1096.4814,23.1096,5,2
04-05-2017,1078.97,448.14,0.31,29.36,1105.97,1107.43,1092.4157,23.3645,5,3
05-05-2017,1050.75,442.18,0.29,28.9,1078.97,1133.52,1080.5914,19.7618,5,4
06-05-2017,1067.42,444.23,0.29,29.12,1050.75,1103.05,1075.5014,17.4686,5,5
07-05-2017,1030.05,446.32,0.24,28.58,1067.42,1078.76,1068.5429,24.3145,5,6
08-05-2017,1001.81,436.6,0.27,28.22,1030.05,1083.13,1056.9257,33.7712,5,0
09-05-2017,1034.27,438.31,0.3,28.69,1001.81,1063.51,1052.7486,34.6188,5,1
10-05-2017,1005.53,439.17,0.27,28.29,1034.27,1105.97,1038.4,29.2878,5,2
11-05-2017,966.82,436.81,0.29,27.89,1005.53,1078.97,1022.3786,33.7333,5,3
12-05-2017,971.39,445.05,0.32,28.14,966.82,1050.75,1011.0414,35.8766,5,4
13-05-2017,949.21,435.36,0.3,27.7,971.39,1067.42,994.1543,32.5862,5,5
14-05-2017,930.54,435.83,0.27,27.41,949.21,1030.05,979.9386,35.8581,5,6
15-05-2017,960.14,437.92,0.25,27.71,930.54,1001.81,973.9857,35.0723,5,0
16-05-2017,966.86,432.45,0.19,27.53,960.14,1034.27,964.3557,22.9049,5,1
17-05-2017,902.04,434.72,0.26,27.04,966.86,1005.53,949.5714,25.185,5,2
18-05-2017,925.48,436.68,0.25,27.3,902.04,966.82,943.6657,25.3129,5,3
19-05-2017,896.74,433.9,0.27,27.0,925.48,971.39,933.0014,27.3306,5,4
20-05-2017,890.96,434.24,0.26,26.91,896.74,949.21,924.68,30.2814,5,5
21-05-2017,881.14,432.25,0.25,26.74,890.96,930.54,917.6229,34.192,5,6
22-05-2017,869.07,428.38,0.21,26.43,881.14,960.14,904.6129,32.6073,5,0
23-05-2017,876.09,434.32,0.23,26.66,869.07,966.86,891.6457,18.8911,5,1
24-05-2017,855.25,438.87,0.27,26.61,876.09,902.04,884.9614,22.5281,5,2
25-05-2017,865.75,432.47,0.31,26.75,855.25,925.48,876.4286,14.5071,5,3
26-05-2017,854.52,432.82,0.25,26.45,865.75,896.74,870.3971,13.3886,5,4
27-05-2017,845.83,434.1,0.26,26.4,854.52,890.96,863.95,12.6838,5,5
28-05-2017,830.35,427.02,0.28,26.19,845.83,881.14,856.6943,15.4393,5,6
29-05-2017,830.56,436.99,0.23,26.18,830.35,869.07,851.1929,17.0695,5,0
30-05-2017,846.26,431.56,0.26,26.37,830.56,876.09,846.9314,13.0739,5,1
31-05-2017,838.56,436.26,0.23,26.26,846.26,855.25,844.5471,12.8234,5,2
01-06-2017,813.2,427.93,0.28,26.01,838.56,865.75,837.04,13.6944,6,3
02-06-2017,826.5,436.55,0.26,26.22,813.2,854.52,833.0371,11.6805,6,4
03-06-2017,833.98,432.83,0.26,26.25,826.5,845.83,831.3443,10.2938,6,5
04-06-2017,796.6,431.98,0.23,25.73,833.98,830.35,826.5229,16.7294,6,6
05-06-2017,828.35,430.82,0.27,26.19,796.6,830.56,826.2071,16.6612,6,0
06-06-2017,810.22,429.15,0.31,26.08,828.35,846.26,821.0586,14.908,6,1
07-06-2017,828.51,434.14,0.22,26.09,810.22,838.56,819.6229,13.3434,6,2
08-06-2017,809.09,430.5,0.24,25.88,828.51,813.2,819.0357,13.7572,6,3
09-06-2017,794.13,423.28,0.26,25.67,809.09,826.5,814.4114,16.0751,6,4
10-06-2017,797.35,426.24,0.27,25.78,794.13,833.98,809.1786,14.5312,6,5
11-06-2017,822.92,429.5,0.23,25.99,797.35,796.6,812.9386,14.1338,6,6
12-06-2017,827.01,431.26,0.17,25.88,822.92,828.35,812.7471,13.8973,6,0
13-06-2017,810.87,430.07,0.29,26.04,827.01,810.22,812.84,13.8798,6,1
14-06-2017,835.07,434.54,0.27,26.32,810.87,828.51,813.7771,15.2663,6,2
15-06-2017,802.3,423.71,0.2,25.59,835.07,809.09,812.8071,15.8195,6,3
16-06-2017,827.66,431.03,0.23,26.07,802.3,794.13,817.5971,14.2168,6,4
17-06-2017,812.31,424.38,0.3,26.01,827.66,797.35,819.7343,11.5379,6,5
18-06-2017,822.58,433.38,0.3,26.25,812.31,822.92,819.6857,11.5229,6,6
19-06-2017,835.14,430.56,0.28,26.29,822.58,827.01,820.8471,12.7306,6,0
20-06-2017,823.7,432.47,0.25,26.1,835.14,810.87,822.68,11.9547,6,1
21-06-2017,833.23,428.19,0.26,26.18,823.7,835.07,822.4171,11.6533,6,2
22-06-2017,856.81,435.75,0.25,26.52,833.23,802.3,830.2043,13.9553,6,3
23-06-2017,835.48,435.09,0.29,26.39,856.81,827.66,831.3214,14.0304,6,4
24-06-2017,859.81,433.69,0.23,26.46,835.48,812.31,838.1071,14.7702,6,5
25-06-2017,832.74,431.41,0.23,26.13,859.81,822.58,839.5586,13.4284,6,6
26-06-2017,861.26,434.06,0.29,26.67,832.74,835.14,843.29,15.4698,6,0
27-06-2017,878.58,429.81,0.26,26.71,861.26,823.7,851.13,17.6411,6,1
28-06-2017,821.48,435.43,0.3,26.27,878.58,833.23,849.4514,20.026,6,2
29-06-2017,850.84,438.4,0.24,26.46,821.48,856.81,848.5986,19.786,6,3
30-06-2017,875.86,436.62,0.26,26.78,850.84,835.48,854.3671,21.1624,6,4
01-07-2017,867.43,430.63,0.23,26.51,875.86,859.81,855.4557,21.6787,7,5
02-07-2017,880.34,434.65,0.26,26.8,867.43,832.74,862.2557,20.814,7,6
03-07-2017,868.96,429.17,0.22,26.47,880.34,861.26,863.3557,20.9556,7,0
04-07-2017,884.01,435.9,0.25,26.83,868.96,878.58,864.1314,21.7004,7,1
05-07-2017,884.4,435.75,0.22,26.74,884.01,821.48,873.12,11.9132,7,2
06-07-2017,909.99,427.96,0.28,27.09,884.4,850.84,881.57,14.2287,7,3
07-07-2017,899.83,430.71,0.28,27.02,909.99,875.86,884.9943,15.4568,7,4
08-07-2017,905.8,434.06,0.21,26.92,899.83,867.43,890.4757,14.9862,7,5
09-07-2017,898.32,434.3,0.31,27.14,905.8,880.34,893.0443,14.4922,7,6
10-07-2017,901.85,431.44,0.34,27.23,898.32,868.96,897.7429,10.0257,7,0
11-07-2017,907.63,437.33,0.27,27.17,901.85,884.01,901.1171,8.4907,7,1
12-07-2017,926.31,437.17,0.25,27.32,907.63,884.4,907.1043,9.4591,7,2
13-07-2017,917.89,435.95,0.35,27.51,926.31,909.99,908.2329,10.2951,7,3
14-07-2017,934.97,434.32,0.23,27.31,917.89,899.83,913.2529,13.5635,7,4
15-07-2017,970.38,440.98,0.27,27.93,934.97,905.8,922.4786,24.8863,7,5
16-07-2017,955.61,443.46,0.28,27.83,970.38,898.32,930.6629,25.0371,7,6
17-07-2017,940.81,436.32,0.31,27.65,955.61,901.85,936.2286,21.6683,7,0
18-07-2017,972.54,436.24,0.28,27.91,940.81,907.63,945.5014,21.2753,7,1
19-07-2017,950.61,440.48,0.26,27.67,972.54,926.31,948.9729,19.5332,7,2
20-07-2017,928.07,437.88,0.25,27.35,950.61,917.89,950.4271,17.055,7,3
21-07-2017,951.69,439.03,0.27,27.69,928.07,934.97,952.8157,15.6417,7,4
22-07-2017,942.37,442.51,0.25,27.57,951.69,970.38,948.8143,13.8835,7,5
23-07-2017,975.02,433.58,0.28,27.9,942.37,955.61,951.5871,17.0453,7,6
24-07-2017,987.66,445.36,0.26,28.15,975.02,940.81,958.28,20.8758,7,0
25-07-2017,1023.48,441.38,0.24,28.44,987.66,972.54,965.5571,32.3826,7,1
26-07-2017,1005.63,440.08,0.32,28.46,1023.48,950.61,973.4171,34.7413,7,2
27-07-2017,1002.09,441.64,0.27,28.29,1005.63,928.07,983.9914,29.5093,7,3
28-07-2017,1027.56,442.25,0.25,28.52,1002.09,951.69,994.83,29.601,7,4
29-07-2017,978.35,436.68,0.28,27.98,1027.56,942.37,999.97,20.7843,7,5
30-07-2017,1029.76,448.56,0.29,28.76,978.35,975.02,1007.79,20.1196,7,6
31-07-2017,1046.31,443.84,0.24,28.73,1029.76,987.66,1016.1686,22.4201,7,0
01-08-2017,1010.99,445.72,0.3,28.54,1046.31,1023.48,1014.3843,22.2375,8,1
02-08-2017,1066.85,447.98,0.26,29.08,1010.99,1005.63,1023.13,29.1766,8,2
03-08-2017,1058.49,441.42,0.34,29.13,1066.85,1002.09,1031.1871,30.1686,8,3
04-08-2017,1050.97,447.21,0.31,29.04,1058.49,1027.56,1034.5314,30.986,8,4
05-08-2017,1077.89,445.04,0.28,29.22,1050.97,978.35,1048.7514,22.6161,8,5
06-08-2017,1116.5,449.49,0.27,29.68,1077.89,1029.76,1061.1429,32.2058,8,6
07-08-2017,1083.14,439.34,0.29,29.23,1116.5,1046.31,1066.4043,32.3867,8,0
08-08-2017,1091.46,447.07,0.32,29.52,1083.14,1010.99,1077.9,22.0808,8,1
09-08-2017,1084.61,445.75,0.3,29.36,1091.46,1066.85,1080.4371,21.6149,8,2
10-08-2017,1083.9,449.95,0.29,29.38,1084.61,1058.49,1084.0671,19.3275,8,3
11-08-2017,1124.41,450.59,0.3,29.88,1083.9,1050.97,1094.5586,18.2708,8,4
12-08-2017,1097.83,446.85,0.28,29.47,1124.41,1077.89,1097.4071,16.7282,8,5
13-08-2017,1123.65,447.34,0.29,29.79,1097.83,1116.5,1098.4286,18.2385,8,6
14-08-2017,1119.72,450.01,0.24,29.64,1123.65,1083.14,1103.6543,18.3679,8,0
15-08-2017,1146.48,447.68,0.33,30.17,1119.72,1091.46,1111.5143,23.3708,8,1
16-08-2017,1150.83,454.48,0.32,30.29,1146.48,1084.61,1120.9743,24.0576,8,2
17-08-2017,1172.77,450.62,0.28,30.36,1150.83,1083.9,1133.67,24.6733,8,3
18-08-2017,1147.96,441.95,0.37,30.23,1172.77,1124.41,1137.0343,24.8054,8,4
19-08-2017,1160.28,451.64,0.31,30.32,1147.96,1097.83,1145.9557,18.8772,8,5
20-08-2017,1152.64,449.76,0.28,30.12,1160.28,1123.65,1150.0971,16.1512,8,6
21-08-2017,1171.25,448.14,0.34,30.49,1152.64,1119.72,1157.4586,10.882,8,0
22-08-2017,1196.16,450.1,0.33,30.76,1171.25,1146.48,1164.5557,17.0059,8,1
23-08-2017,1211.8,455.53,0.33,31.02,1196.16,1150.83,1173.2657,23.2658,8,2
24-08-2017,1182.96,460.52,0.3,30.67,1211.8,1172.77,1174.7214,23.5467,8,3
25-08-2017,1229.3,457.36,0.33,31.24,1182.96,1147.96,1186.3414,27.8213,8,4
26-08-2017,1247.51,454.55,0.31,31.34,1229.3,1160.28,1198.8029,33.2153,8,5
