date,port,congestion_score,avg_queue_length_vessels,avg_wait_hours,is_synthetic,month,day_of_week,is_monsoon_season
2025-05-09,Shanghai,0.6106,5,66.5,True,5,4,0
2025-05-10,Shanghai,0.7025,8,87.7,True,5,5,0
2025-05-11,Shanghai,0.7325,7,67.5,True,5,6,0
2025-05-12,Shanghai,0.5111,3,49.5,True,5,0,0
2025-05-13,Shanghai,0.6529,6,56.8,True,5,1,0
2025-05-14,Shanghai,0.7536,5,62.9,True,5,2,0
2025-05-15,Shanghai,0.4051,3,37.9,True,5,3,0
2025-05-16,Shanghai,0.6652,6,73.1,True,5,4,0
2025-05-17,Shanghai,0.7128,4,43.4,True,5,5,0
2025-05-18,Shanghai,0.6186,4,57.8,True,5,6,0
2025-05-19,Shanghai,0.5306,4,55.1,True,5,0,0
2025-05-20,Shanghai,0.6185,6,78.9,True,5,1,0
2025-05-21,Shanghai,0.657,6,72.9,True,5,2,0
2025-05-22,Shanghai,0.6049,3,44.7,True,5,3,0
2025-05-23,Shanghai,0.5622,6,68.3,True,5,4,0
2025-05-24,Shanghai,0.6247,5,61.7,True,5,5,0
2025-05-25,Shanghai,0.4758,5,55.7,True,5,6,0
2025-05-26,Shanghai,0.6379,7,61.1,True,5,0,0
2025-05-27,Shanghai,0.5622,6,63.5,True,5,1,0
2025-05-28,Shanghai,0.7759,5,69.7,True,5,2,0
2025-05-29,Shanghai,0.7973,7,86.5,True,5,3,0
2025-05-30,Shanghai,0.6992,7,71.5,True,5,4,0
2025-05-31,Shanghai,0.5726,4,40.2,True,5,5,0
2025-06-01,Shanghai,0.8374,11,104.6,True,6,6,1
2025-06-02,Shanghai,0.6133,4,42.4,True,6,0,1
2025-06-03,Shanghai,0.6179,8,72.6,True,6,1,1
2025-06-04,Shanghai,0.7715,7,67.4,True,6,2,1
2025-06-05,Shanghai,0.6407,5,68.6,True,6,3,1
2025-06-06,Shanghai,0.8402,6,74.9,True,6,4,1
2025-06-07,Shanghai,0.6619,6,69.6,True,6,5,1
2025-06-08,Shanghai,0.7595,7,64.0,True,6,6,1
2025-06-09,Shanghai,0.7632,7,79.7,True,6,0,1
2025-06-10,Shanghai,0.6351,7,75.9,True,6,1,1
2025-06-11,Shanghai,0.6582,6,76.4,True,6,2,1
2025-06-12,Shanghai,0.7432,6,78.8,True,6,3,1
2025-06-13,Shanghai,0.9732,10,100.4,True,6,4,1
2025-06-14,Shanghai,0.6718,8,78.1,True,6,5,1
2025-06-15,Shanghai,0.5958,7,64.2,True,6,6,1
2025-06-16,Shanghai,0.7904,7,78.5,True,6,0,1
2025-06-17,Shanghai,0.8877,9,80.6,True,6,1,1
2025-06-18,Shanghai,0.7953,7,66.0,True,6,2,1
2025-06-19,Shanghai,0.8571,9,81.9,True,6,3,1
2025-06-20,Shanghai,0.4849,3,42.2,True,6,4,1
2025-06-21,Shanghai,0.6479,3,35.5,True,6,5,1
2025-06-22,Shanghai,0.5466,3,39.4,True,6,6,1
2025-06-23,Shanghai,0.7123,5,58.9,True,6,0,1
2025-06-24,Shanghai,0.6755,8,74.0,True,6,1,1
2025-06-25,Shanghai,0.7478,7,74.2,True,6,2,1
2025-06-26,Shanghai,0.7763,7,68.4,True,6,3,1
2025-06-27,Shanghai,0.9076,11,108.8,True,6,4,1
2025-06-28,Shanghai,0.6153,8,82.8,True,6,5,1
2025-06-29,Shanghai,0.7595,4,55.9,True,6,6,1
2025-06-30,Shanghai,0.9196,8,90.6,True,6,0,1
2025-07-01,Shanghai,0.7601,6,72.3,True,7,1,1
2025-07-02,Shanghai,0.6092,8,74.0,True,7,2,1
2025-07-03,Shanghai,0.8188,7,85.8,True,7,3,1
2025-07-04,Shanghai,0.8304,9,90.7,True,7,4,1
2025-07-05,Shanghai,0.7184,5,60.8,True,7,5,1
2025-07-06,Shanghai,0.7973,6,75.6,True,7,6,1
2025-07-07,Shanghai,0.7057,7,73.7,True,7,0,1
2025-07-08,Shanghai,0.7808,9,93.1,True,7,1,1
2025-07-09,Shanghai,0.9753,10,112.6,True,7,2,1
2025-07-10,Shanghai,0.6491,5,54.1,True,7,3,1
2025-07-11,Shanghai,0.65,4,37.8,True,7,4,1
2025-07-12,Shanghai,0.754,9,88.3,True,7,5,1
2025-07-13,Shanghai,0.587,5,66.1,True,7,6,1
2025-07-14,Shanghai,0.8416,8,88.5,True,7,0,1
2025-07-15,Shanghai,0.7221,9,87.4,True,7,1,1
2025-07-16,Shanghai,0.7386,6,69.9,True,7,2,1
2025-07-17,Shanghai,0.7674,6,78.7,True,7,3,1
2025-07-18,Shanghai,0.8196,9,92.7,True,7,4,1
2025-07-19,Shanghai,0.7106,5,63.1,True,7,5,1
2025-07-20,Shanghai,0.7074,6,59.6,True,7,6,1
2025-07-21,Shanghai,0.6552,4,56.6,True,7,0,1
2025-07-22,Shanghai,0.623,2,38.2,True,7,1,1
2025-07-23,Shanghai,0.8397,6,65.9,True,7,2,1
2025-07-24,Shanghai,0.7386,4,48.1,True,7,3,1
2025-07-25,Shanghai,0.7776,8,94.7,True,7,4,1
2025-07-26,Shanghai,0.6769,7,76.8,True,7,5,1
2025-07-27,Shanghai,0.5593,5,60.2,True,7,6,1
2025-07-28,Shanghai,0.8048,6,79.5,True,7,0,1
2025-07-29,Shanghai,0.8584,8,88.6,True,7,1,1
2025-07-30,Shanghai,0.5605,5,45.0,True,7,2,1
2025-07-31,Shanghai,0.9075,7,86.5,True,7,3,1
2025-08-01,Shanghai,0.6433,8,88.3,True,8,4,1
2025-08-02,Shanghai,0.674,6,67.7,True,8,5,1
2025-08-03,Shanghai,0.7195,5,68.6,True,8,6,1
2025-08-04,Shanghai,0.7602,7,68.7,True,8,0,1
2025-08-05,Shanghai,0.6777,8,86.0,True,8,1,1
2025-08-06,Shanghai,0.6766,8,70.2,True,8,2,1
2025-08-07,Shanghai,0.7037,8,90.7,True,8,3,1
2025-08-08,Shanghai,0.645,4,58.1,True,8,4,1
2025-08-09,Shanghai,0.7788,8,70.8,True,8,5,1
2025-08-10,Shanghai,0.7022,9,84.1,True,8,6,1
2025-08-11,Shanghai,0.8955,8,93.6,True,8,0,1
2025-08-12,Shanghai,0.658,9,95.4,True,8,1,1
2025-08-13,Shanghai,0.8883,9,84.8,True,8,2,1
2025-08-14,Shanghai,0.7198,5,61.4,True,8,3,1
2025-08-15,Shanghai,0.8893,8,72.8,True,8,4,1
2025-08-16,Shanghai,0.7024,7,61.1,True,8,5,1
2025-08-17,Shanghai,0.8663,10,90.9,True,8,6,1
2025-08-18,Shanghai,0.6774,5,49.4,True,8,0,1
2025-08-19,Shanghai,0.9513,10,92.7,True,8,1,1
2025-08-20,Shanghai,0.7375,7,65.4,True,8,2,1
2025-08-21,Shanghai,0.7436,8,74.1,True,8,3,1
2025-08-22,Shanghai,0.7183,5,53.7,True,8,4,1
2025-08-23,Shanghai,0.8219,7,76.3,True,8,5,1
2025-08-24,Shanghai,0.6072,5,69.1,True,8,6,1
2025-08-25,Shanghai,0.711,7,79.5,True,8,0,1
2025-08-26,Shanghai,0.6932,5,69.1,True,8,1,1
2025-08-27,Shanghai,0.8274,9,86.4,True,8,2,1
2025-08-28,Shanghai,0.6596,5,68.3,True,8,3,1
2025-08-29,Shanghai,0.7463,8,76.7,True,8,4,1
2025-08-30,Shanghai,0.8252,7,88.1,True,8,5,1
2025-08-31,Shanghai,0.8215,7,76.9,True,8,6,1
2025-09-01,Shanghai,0.7686,6,66.0,True,9,0,1
2025-09-02,Shanghai,0.6782,5,68.6,True,9,1,1
2025-09-03,Shanghai,0.7979,8,84.2,True,9,2,1
2025-09-04,Shanghai,0.7321,6,58.9,True,9,3,1
2025-09-05,Shanghai,0.7975,7,67.1,True,9,4,1
2025-09-06,Shanghai,0.7772,9,97.3,True,9,5,1
2025-09-07,Shanghai,0.761,7,78.2,True,9,6,1
2025-09-08,Shanghai,0.8471,7,88.5,True,9,0,1
2025-09-09,Shanghai,0.7077,7,69.0,True,9,1,1
2025-09-10,Shanghai,0.7573,6,65.3,True,9,2,1
2025-09-11,Shanghai,0.8175,7,77.6,True,9,3,1
2025-09-12,Shanghai,0.703,9,82.4,True,9,4,1
2025-09-13,Shanghai,0.6167,5,46.7,True,9,5,1
2025-09-14,Shanghai,0.6802,7,67.2,True,9,6,1
2025-09-15,Shanghai,0.6954,6,75.0,True,9,0,1
2025-09-16,Shanghai,0.9166,6,79.2,True,9,1,1
2025-09-17,Shanghai,0.6384,5,66.9,True,9,2,1
2025-09-18,Shanghai,0.728,7,62.7,True,9,3,1
2025-09-19,Shanghai,0.6262,5,58.6,True,9,4,1
2025-09-20,Shanghai,0.8607,8,85.4,True,9,5,1
2025-09-21,Shanghai,0.7122,6,55.4,True,9,6,1
2025-09-22,Shanghai,0.8448,5,69.8,True,9,0,1
2025-09-23,Shanghai,0.8447,8,72.7,True,9,1,1
2025-09-24,Shanghai,0.8642,8,91.3,True,9,2,1
2025-09-25,Shanghai,0.7385,6,64.7,True,9,3,1
2025-09-26,Shanghai,0.8915,7,82.0,True,9,4,1
2025-09-27,Shanghai,0.777,7,87.0,True,9,5,1
2025-09-28,Shanghai,0.6812,6,72.2,True,9,6,1
2025-09-29,Shanghai,0.9239,8,93.6,True,9,0,1
2025-09-30,Shanghai,0.7032,2,39.0,True,9,1,1
2025-10-01,Shanghai,0.7583,7,79.7,True,10,2,0
2025-10-02,Shanghai,0.566,5,53.9,True,10,3,0
2025-10-03,Shanghai,0.5001,5,53.9,True,10,4,0
2025-10-04,Shanghai,0.7501,8,75.4,True,10,5,0
2025-10-05,Shanghai,0.3279,5,57.8,True,10,6,0
2025-10-06,Shanghai,0.6193,6,76.1,True,10,0,0
2025-10-07,Shanghai,0.5448,4,58.2,True,10,1,0
2025-10-08,Shanghai,0.7752,9,96.5,True,10,2,0
2025-10-09,Shanghai,0.4884,5,68.0,True,10,3,0
2025-10-10,Shanghai,0.6588,7,75.5,True,10,4,0
2025-10-11,Shanghai,0.5428,4,57.4,True,10,5,0
2025-10-12,Shanghai,0.6132,3,35.9,True,10,6,0
2025-10-13,Shanghai,0.485,3,43.6,True,10,0,0
2025-10-14,Shanghai,0.4532,2,33.2,True,10,1,0
2025-10-15,Shanghai,0.536,6,53.8,True,10,2,0
2025-10-16,Shanghai,0.783,8,72.9,True,10,3,0
2025-10-17,Shanghai,0.4871,6,72.0,True,10,4,0
2025-10-18,Shanghai,0.5715,3,47.7,True,10,5,0
2025-10-19,Shanghai,0.5987,5,66.0,True,10,6,0
2025-10-20,Shanghai,0.628,9,82.6,True,10,0,0
2025-10-21,Shanghai,0.592,5,43.3,True,10,1,0
2025-10-22,Shanghai,0.6475,7,66.7,True,10,2,0
2025-10-23,Shanghai,0.3961,3,28.2,True,10,3,0
2025-10-24,Shanghai,0.4183,5,41.9,True,10,4,0
2025-10-25,Shanghai,0.6451,6,63.3,True,10,5,0
2025-10-26,Shanghai,0.6103,5,59.0,True,10,6,0
2025-10-27,Shanghai,0.5664,4,43.2,True,10,0,0
2025-10-28,Shanghai,0.4363,2,39.5,True,10,1,0
2025-10-29,Shanghai,0.4894,4,55.8,True,10,2,0
2025-10-30,Shanghai,0.6405,6,61.8,True,10,3,0
2025-10-31,Shanghai,0.5641,7,72.7,True,10,4,0
2025-11-01,Shanghai,0.6736,7,77.6,True,11,5,0
2025-11-02,Shanghai,0.6897,6,71.9,True,11,6,0
2025-11-03,Shanghai,0.7065,10,90.2,True,11,0,0
2025-11-04,Shanghai,0.6119,6,61.1,True,11,1,0
2025-11-05,Shanghai,0.536,6,60.2,True,11,2,0
2025-11-06,Shanghai,0.4373,2,35.4,True,11,3,0
2025-11-07,Shanghai,0.5589,6,54.4,True,11,4,0
2025-11-08,Shanghai,0.7103,9,83.8,True,11,5,0
2025-11-09,Shanghai,0.6982,10,103.8,True,11,6,0
2025-11-10,Shanghai,0.664,9,96.1,True,11,0,0
2025-11-11,Shanghai,0.5716,6,58.4,True,11,1,0
2025-11-12,Shanghai,0.6986,8,71.3,True,11,2,0
2025-11-13,Shanghai,0.6843,7,67.7,True,11,3,0
2025-11-14,Shanghai,0.5572,6,60.8,True,11,4,0
2025-11-15,Shanghai,0.6486,6,75.2,True,11,5,0
2025-11-16,Shanghai,0.6586,5,66.2,True,11,6,0
2025-11-17,Shanghai,0.7164,6,53.9,True,11,0,0
2025-11-18,Shanghai,0.4529,4,41.4,True,11,1,0
2025-11-19,Shanghai,0.4346,1,17.5,True,11,2,0
2025-11-20,Shanghai,0.6224,4,55.4,True,11,3,0
2025-11-21,Shanghai,0.6966,4,51.3,True,11,4,0
2025-11-22,Shanghai,0.5147,5,41.3,True,11,5,0
2025-11-23,Shanghai,0.6332,7,63.7,True,11,6,0
2025-11-24,Shanghai,0.4906,3,42.9,True,11,0,0
2025-11-25,Shanghai,0.5999,3,42.6,True,11,1,0
2025-11-26,Shanghai,0.6206,7,68.5,True,11,2,0
2025-11-27,Shanghai,0.5333,8,71.5,True,11,3,0
2025-11-28,Shanghai,0.7401,6,56.1,True,11,4,0
2025-11-29,Shanghai,0.491,4,40.8,True,11,5,0
2025-11-30,Shanghai,0.6419,8,72.3,True,11,6,0
2025-12-01,Shanghai,0.7421,9,95.3,True,12,0,0
2025-12-02,Shanghai,0.6854,4,59.6,True,12,1,0
2025-12-03,Shanghai,0.6129,5,43.1,True,12,2,0
2025-12-04,Shanghai,0.6296,6,52.7,True,12,3,0
2025-12-05,Shanghai,0.3982,1,25.5,True,12,4,0
2025-12-06,Shanghai,0.6809,7,67.3,True,12,5,0
2025-12-07,Shanghai,0.7229,6,58.0,True,12,6,0
2025-12-08,Shanghai,0.8186,8,89.3,True,12,0,0
2025-12-09,Shanghai,0.5822,7,61.2,True,12,1,0
2025-12-10,Shanghai,0.721,6,69.4,True,12,2,0
2025-12-11,Shanghai,0.5128,4,38.9,True,12,3,0
2025-12-12,Shanghai,0.6386,5,52.0,True,12,4,0
2025-12-13,Shanghai,0.6068,6,57.1,True,12,5,0
2025-12-14,Shanghai,0.6388,4,57.9,True,12,6,0
2025-12-15,Shanghai,0.4779,6,52.7,True,12,0,0
2025-12-16,Shanghai,0.7459,7,82.2,True,12,1,0
2025-12-17,Shanghai,0.627,6,77.0,True,12,2,0
2025-12-18,Shanghai,0.5848,4,45.9,True,12,3,0
2025-12-19,Shanghai,0.6107,8,70.8,True,12,4,0
2025-12-20,Shanghai,0.585,6,71.8,True,12,5,0
2025-12-21,Shanghai,0.7022,8,81.3,True,12,6,0
2025-12-22,Shanghai,0.6878,7,69.8,True,12,0,0
2025-12-23,Shanghai,0.5348,7,65.4,True,12,1,0
2025-12-24,Shanghai,0.6119,5,54.7,True,12,2,0
2025-12-25,Shanghai,0.5207,6,59.3,True,12,3,0
2025-12-26,Shanghai,0.601,6,59.3,True,12,4,0
2025-12-27,Shanghai,0.6773,5,59.3,True,12,5,0
2025-12-28,Shanghai,0.8791,8,73.7,True,12,6,0
2025-12-29,Shanghai,0.6353,8,77.8,True,12,0,0
2025-12-30,Shanghai,0.683,7,70.8,True,12,1,0
2025-12-31,Shanghai,0.9102,9,84.1,True,12,2,0
2026-01-01,Shanghai,0.6186,6,54.5,True,1,3,0
2026-01-02,Shanghai,0.5382,4,47.6,True,1,4,0
2026-01-03,Shanghai,0.6799,5,69.6,True,1,5,0
2026-01-04,Shanghai,0.6477,6,60.2,True,1,6,0
2026-01-05,Shanghai,0.498,3,36.5,True,1,0,0
2026-01-06,Shanghai,0.6763,7,64.9,True,1,1,0
2026-01-07,Shanghai,0.5846,8,71.6,True,1,2,0
2026-01-08,Shanghai,0.7187,6,50.1,True,1,3,0
2026-01-09,Shanghai,0.5226,3,43.6,True,1,4,0
2026-01-10,Shanghai,0.2828,2,34.0,True,1,5,0
2026-01-11,Shanghai,0.5976,6,75.4,True,1,6,0
2026-01-12,Shanghai,0.6511,2,37.2,True,1,0,0
2026-01-13,Shanghai,0.4605,3,48.0,True,1,1,0
2026-01-14,Shanghai,0.5148,4,41.8,True,1,2,0
2026-01-15,Shanghai,0.6387,5,63.2,True,1,3,0
2026-01-16,Shanghai,0.458,0,9.8,True,1,4,0
2026-01-17,Shanghai,0.4766,4,37.0,True,1,5,0
2026-01-18,Shanghai,0.5997,7,76.0,True,1,6,0
2026-01-19,Shanghai,0.4507,2,37.3,True,1,0,0
2026-01-20,Shanghai,0.336,2,35.7,True,1,1,0
2026-01-21,Shanghai,0.6416,9,89.6,True,1,2,0
2026-01-22,Shanghai,0.6341,8,71.1,True,1,3,0
2026-01-23,Shanghai,0.6972,6,76.6,True,1,4,0
2026-01-24,Shanghai,0.7298,9,88.1,True,1,5,0
2026-01-25,Shanghai,0.5988,3,48.7,True,1,6,0
2026-01-26,Shanghai,0.5072,5,42.5,True,1,0,0
2026-01-27,Shanghai,0.7019,7,78.0,True,1,1,0
2026-01-28,Shanghai,0.7094,7,83.1,True,1,2,0
2026-01-29,Shanghai,0.6367,6,60.5,True,1,3,0
2026-01-30,Shanghai,0.5599,5,57.7,True,1,4,0
2026-01-31,Shanghai,0.7447,5,68.4,True,1,5,0
2026-02-01,Shanghai,0.5129,5,61.0,True,2,6,0
2026-02-02,Shanghai,0.5752,7,61.3,True,2,0,0
2026-02-03,Shanghai,0.6194,5,64.7,True,2,1,0
2026-02-04,Shanghai,0.7216,5,59.4,True,2,2,0
2026-02-05,Shanghai,0.6727,5,61.9,True,2,3,0
2026-02-06,Shanghai,0.5691,6,57.2,True,2,4,0
2026-02-07,Shanghai,0.6529,5,55.1,True,2,5,0
2026-02-08,Shanghai,0.5837,7,63.6,True,2,6,0
2026-02-09,Shanghai,0.8235,8,95.6,True,2,0,0
2026-02-10,Shanghai,0.6451,8,76.1,True,2,1,0
2026-02-11,Shanghai,0.5248,3,47.3,True,2,2,0
2026-02-12,Shanghai,0.5938,5,66.5,True,2,3,0
2026-02-13,Shanghai,0.781,7,75.5,True,2,4,0
2026-02-14,Shanghai,0.7247,9,90.3,True,2,5,0
2026-02-15,Shanghai,0.6004,5,55.0,True,2,6,0
2026-02-16,Shanghai,0.6642,7,73.8,True,2,0,0
2026-02-17,Shanghai,0.5079,3,40.1,True,2,1,0
2026-02-18,Shanghai,0.41,5,50.4,True,2,2,0
2026-02-19,Shanghai,0.614,8,70.6,True,2,3,0
2026-02-20,Shanghai,0.577,7,67.2,True,2,4,0
2026-02-21,Shanghai,0.6323,6,55.5,True,2,5,0
2026-02-22,Shanghai,0.4955,1,20.9,True,2,6,0
2026-02-23,Shanghai,0.8163,6,67.7,True,2,0,0
2026-02-24,Shanghai,0.6335,7,64.3,True,2,1,0
2026-02-25,Shanghai,0.6095,7,64.0,True,2,2,0
2026-02-26,Shanghai,0.7472,7,76.5,True,2,3,0
2026-02-27,Shanghai,0.5966,2,39.6,True,2,4,0
2026-02-28,Shanghai,0.5319,7,62.8,True,2,5,0
2026-03-01,Shanghai,0.7113,5,57.0,True,3,6,0
2026-03-02,Shanghai,0.676,7,84.9,True,3,0,0
2026-03-03,Shanghai,0.7114,7,86.1,True,3,1,0
2026-03-04,Shanghai,0.5262,4,47.7,True,3,2,0
2026-03-05,Shanghai,0.7487,9,81.7,True,3,3,0
2026-03-06,Shanghai,0.707,6,67.2,True,3,4,0
2026-03-07,Shanghai,0.5334,4,39.7,True,3,5,0
2026-03-08,Shanghai,0.4529,5,52.7,True,3,6,0
2026-03-09,Shanghai,0.4783,5,54.0,True,3,0,0
2026-03-10,Shanghai,0.5182,5,50.3,True,3,1,0
2026-03-11,Shanghai,0.4621,5,66.1,True,3,2,0
2026-03-12,Shanghai,0.6846,7,66.2,True,3,3,0
2026-03-13,Shanghai,0.5982,5,44.9,True,3,4,0
2026-03-14,Shanghai,0.63,7,70.3,True,3,5,0
2026-03-15,Shanghai,0.5901,7,64.1,True,3,6,0
2026-03-16,Shanghai,0.6682,10,97.2,True,3,0,0
2026-03-17,Shanghai,0.6749,4,54.0,True,3,1,0
2026-03-18,Shanghai,0.5571,3,44.0,True,3,2,0
2026-03-19,Shanghai,0.5032,5,47.6,True,3,3,0
2026-03-20,Shanghai,0.7055,6,63.4,True,3,4,0
2026-03-21,Shanghai,0.5247,4,47.2,True,3,5,0
2026-03-22,Shanghai,0.6736,5,43.9,True,3,6,0
2026-03-23,Shanghai,0.6434,4,56.6,True,3,0,0
2026-03-24,Shanghai,0.5684,8,71.2,True,3,1,0
2026-03-25,Shanghai,0.6087,4,45.5,True,3,2,0
2026-03-26,Shanghai,0.5891,5,60.9,True,3,3,0
2026-03-27,Shanghai,0.4039,2,34.4,True,3,4,0
2026-03-28,Shanghai,0.4355,4,47.5,True,3,5,0
2026-03-29,Shanghai,0.4751,4,36.2,True,3,6,0
2026-03-30,Shanghai,0.4596,4,55.8,True,3,0,0
2026-03-31,Shanghai,0.6796,6,72.6,True,3,1,0
2026-04-01,Shanghai,0.712,7,73.0,True,4,2,0
2026-04-02,Shanghai,0.8439,9,93.4,True,4,3,0
2026-04-03,Shanghai,0.6145,2,37.2,True,4,4,0
2026-04-04,Shanghai,0.6007,5,41.9,True,4,5,0
2026-04-05,Shanghai,0.5188,3,35.0,True,4,6,0
2026-04-06,Shanghai,0.6001,5,69.3,True,4,0,0
2026-04-07,Shanghai,0.5363,3,40.7,True,4,1,0
2026-04-08,Shanghai,0.5092,4,38.4,True,4,2,0
2026-04-09,Shanghai,0.4989,3,23.3,True,4,3,0
2026-04-10,Shanghai,0.5165,7,64.3,True,4,4,0
2026-04-11,Shanghai,0.5299,5,45.4,True,4,5,0
2026-04-12,Shanghai,0.6912,6,60.9,True,4,6,0
2026-04-13,Shanghai,0.6245,4,40.6,True,4,0,0
2026-04-14,Shanghai,0.5713,5,50.9,True,4,1,0
2026-04-15,Shanghai,0.4493,4,56.0,True,4,2,0
2026-04-16,Shanghai,0.5925,6,58.9,True,4,3,0
2026-04-17,Shanghai,0.6545,7,76.2,True,4,4,0
2026-04-18,Shanghai,0.6471,8,81.6,True,4,5,0
2026-04-19,Shanghai,0.8033,7,75.5,True,4,6,0
2026-04-20,Shanghai,0.5102,2,35.7,True,4,0,0
2026-04-21,Shanghai,0.5805,7,60.9,True,4,1,0
2026-04-22,Shanghai,0.4708,6,52.3,True,4,2,0
2026-04-23,Shanghai,0.6366,3,44.8,True,4,3,0
2026-04-24,Shanghai,0.451,4,42.4,True,4,4,0
2026-04-25,Shanghai,0.5502,6,73.1,True,4,5,0
2026-04-26,Shanghai,0.754,6,64.5,True,4,6,0
2026-04-27,Shanghai,0.543,3,33.8,True,4,0,0
2026-04-28,Shanghai,0.589,4,56.3,True,4,1,0
2026-04-29,Shanghai,0.6162,6,74.3,True,4,2,0
2026-04-30,Shanghai,0.6078,5,50.5,True,4,3,0
2026-05-01,Shanghai,0.6533,6,60.9,True,5,4,0
2026-05-02,Shanghai,0.6388,5,62.7,True,5,5,0
2026-05-03,Shanghai,0.6423,6,65.8,True,5,6,0
2026-05-04,Shanghai,0.3799,4,51.9,True,5,0,0
2026-05-05,Shanghai,0.5907,7,62.9,True,5,1,0
2026-05-06,Shanghai,0.4155,2,30.6,True,5,2,0
2026-05-07,Shanghai,0.7776,4,59.4,True,5,3,0
2026-05-08,Shanghai,0.6326,6,62.9,True,5,4,0
2026-05-09,Shanghai,0.7902,5,65.5,True,5,5,0
2026-05-10,Shanghai,0.6853,8,71.5,True,5,6,0
2026-05-11,Shanghai,0.5991,4,52.1,True,5,0,0
2026-05-12,Shanghai,0.5645,5,57.9,True,5,1,0
2026-05-13,Shanghai,0.6249,5,66.4,True,5,2,0
2026-05-14,Shanghai,0.5483,5,60.9,True,5,3,0
2026-05-15,Shanghai,0.5062,4,37.9,True,5,4,0
2026-05-16,Shanghai,0.6593,6,70.0,True,5,5,0
2026-05-17,Shanghai,0.636,7,73.9,True,5,6,0
2026-05-18,Shanghai,0.5318,4,35.9,True,5,0,0
2026-05-19,Shanghai,0.5399,7,66.9,True,5,1,0
2026-05-20,Shanghai,0.5246,3,35.7,True,5,2,0
2026-05-21,Shanghai,0.6479,7,74.6,True,5,3,0
2026-05-22,Shanghai,0.5431,4,37.3,True,5,4,0
2026-05-23,Shanghai,0.5535,5,65.5,True,5,5,0
2026-05-24,Shanghai,0.6744,5,54.5,True,5,6,0
2026-05-25,Shanghai,0.6193,6,69.7,True,5,0,0
2026-05-26,Shanghai,0.5414,7,73.7,True,5,1,0
2026-05-27,Shanghai,0.602,6,59.0,True,5,2,0
2026-05-28,Shanghai,0.6743,9,82.2,True,5,3,0
2026-05-29,Shanghai,0.8335,8,86.2,True,5,4,0
2026-05-30,Shanghai,0.5825,7,88.2,True,5,5,0
2026-05-31,Shanghai,0.6217,6,59.4,True,5,6,0
2026-06-01,Shanghai,0.7482,4,49.8,True,6,0,1
2026-06-02,Shanghai,0.8019,8,84.3,True,6,1,1
2026-06-03,Shanghai,0.7901,6,67.2,True,6,2,1
2026-06-04,Shanghai,0.8446,5,66.5,True,6,3,1
2026-06-05,Shanghai,0.6358,5,49.2,True,6,4,1
2026-06-06,Shanghai,0.5992,3,45.4,True,6,5,1
2026-06-07,Shanghai,0.6859,6,75.2,True,6,6,1
2026-06-08,Shanghai,0.756,5,52.2,True,6,0,1
2026-06-09,Shanghai,0.571,3,46.5,True,6,1,1
2026-06-10,Shanghai,0.5754,4,48.7,True,6,2,1
2026-06-11,Shanghai,0.6227,7,75.7,True,6,3,1
2026-06-12,Shanghai,0.7155,6,67.2,True,6,4,1
2026-06-13,Shanghai,0.6483,5,69.7,True,6,5,1
2026-06-14,Shanghai,0.8765,6,67.5,True,6,6,1
2026-06-15,Shanghai,0.767,9,80.2,True,6,0,1
2026-06-16,Shanghai,0.6785,6,60.8,True,6,1,1
2026-06-17,Shanghai,0.7569,9,84.8,True,6,2,1
2026-06-18,Shanghai,0.6962,6,68.4,True,6,3,1
2026-06-19,Shanghai,0.646,6,65.1,True,6,4,1
2026-06-20,Shanghai,0.7106,6,75.4,True,6,5,1
2026-06-21,Shanghai,0.769,7,75.3,True,6,6,1
2026-06-22,Shanghai,0.9862,7,85.5,True,6,0,1
2026-06-23,Shanghai,0.7647,7,74.9,True,6,1,1
2026-06-24,Shanghai,0.6864,5,52.3,True,6,2,1
2026-06-25,Shanghai,0.8666,7,81.1,True,6,3,1
2026-06-26,Shanghai,0.6451,8,80.1,True,6,4,1
2026-06-27,Shanghai,0.708,7,79.0,True,6,5,1
2026-06-28,Shanghai,0.7273,5,61.5,True,6,6,1
2026-06-29,Shanghai,0.7438,5,46.1,True,6,0,1
2026-06-30,Shanghai,0.7312,7,84.5,True,6,1,1
2026-07-01,Shanghai,0.9023,8,93.3,True,7,2,1
2026-07-02,Shanghai,0.8571,9,86.2,True,7,3,1
2026-07-03,Shanghai,0.6126,4,47.2,True,7,4,1
2026-07-04,Shanghai,0.7871,4,57.9,True,7,5,1
2026-07-05,Shanghai,0.6443,5,50.8,True,7,6,1
2026-07-06,Shanghai,0.9351,8,77.7,True,7,0,1
2026-07-07,Shanghai,0.769,6,66.0,True,7,1,1
2026-07-08,Shanghai,0.6488,8,86.2,True,7,2,1
2026-07-09,Shanghai,0.8012,6,77.0,True,7,3,1
2026-07-10,Shanghai,0.8672,12,119.9,True,7,4,1
2026-07-11,Shanghai,0.6881,6,77.6,True,7,5,1
2026-07-12,Shanghai,0.8055,5,67.2,True,7,6,1
2026-07-13,Shanghai,0.822,4,59.6,True,7,0,1
2026-07-14,Shanghai,0.6131,5,59.6,True,7,1,1
2026-07-15,Shanghai,0.8097,6,69.8,True,7,2,1
2026-07-16,Shanghai,0.6849,7,68.0,True,7,3,1
2026-07-17,Shanghai,0.795,8,98.1,True,7,4,1
2026-07-18,Shanghai,0.833,7,81.9,True,7,5,1
2026-07-19,Shanghai,0.5975,6,72.1,True,7,6,1
